arrivaldatetime,duetime,departuredatetime,departureduetime,scheduledarrivaldatetime,scheduleddeparturedatetime,destination,destinationlocalized,origin,originlocalized,direction,operator,operatortype,additionalinformation,lowfloorstatus,route,sourcetimestamp,monitored,stopid
18/02/2020 20:22:29,1,18/02/2020 20:22:29,1,18/02/2020 20:21:00,18/02/2020 20:21:00,Abbey Street,Abbey Street,Baldoyle Vlg,Baldoyle Vlg,Inbound,bac,1,,no,29A,18/02/2020 20:19:42,true,4804
18/02/2020 20:49:50,28,18/02/2020 20:49:50,28,18/02/2020 20:50:00,18/02/2020 20:50:00,Abbey Street,Abbey Street,Baldoyle Vlg,Baldoyle Vlg,Inbound,bac,1,,no,29A,18/02/2020 19:50:01,true,4804
18/02/2020 21:19:50,58,18/02/2020 21:19:50,58,18/02/2020 21:20:00,18/02/2020 21:20:00,Abbey Street,Abbey Street,Baldoyle Vlg,Baldoyle Vlg,Inbound,bac,1,,no,29A,18/02/2020 20:21:21,true,4804
,,,,,,,,,,,,,,,,,,
18/02/2020 20:29:23,7,18/02/2020 20:29:23,7,18/02/2020 20:31:00,18/02/2020 20:31:00,Baldoyle,Baile Dúill,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,29A,18/02/2020 20:19:09,true,4806
18/02/2020 20:55:32,34,18/02/2020 20:55:32,34,18/02/2020 20:56:00,18/02/2020 20:56:00,Baldoyle,Baile Dúill,Abbey St,Sr. na Mainistreach,Outbound,bac,1,,no,29A,18/02/2020 19:56:03,true,4806
,,,,,,,,,,,,,,,,,,
18/02/2020 20:52:00,30,18/02/2020 20:52:00,30,18/02/2020 20:52:00,18/02/2020 20:52:00,Liffey Valley SC,Liffey Valley SC,Blanchardstown,Baile Bhlainséir,Inbound,GAD,1,,no,239,18/02/2020 19:52:46,true,4820
,,,,,,,,,,,,,,,,,,
18/02/2020 20:34:31,13,18/02/2020 20:34:31,13,18/02/2020 20:39:00,18/02/2020 20:39:00,Blanchardstown SC,Blanch'town S.C,Baggot St,Sráid Bhagóid,Outbound,bac,1,,no,37,18/02/2020 20:18:04,true,4825
18/02/2020 20:59:29,38,18/02/2020 20:59:29,38,18/02/2020 20:57:00,18/02/2020 20:57:00,Blanchardstown SC,Blanch'town S.C,Baggot St,Sráid Bhagóid,Outbound,bac,1,,no,37,18/02/2020 20:18:04,true,4825
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
18/02/2020 20:49:00,27,18/02/2020 20:49:00,27,18/02/2020 20:49:00,18/02/2020 20:49:00,Killiney,Br Chnoc Chill Inío,Marine Road,Bóthar na Mara,Outbound,GAD,1,,no,59,18/02/2020 19:50:00,true,4830
,,,,,,,,,,,,,,,,,,
18/02/2020 20:27:36,6,18/02/2020 20:27:36,6,18/02/2020 20:25:00,18/02/2020 20:25:00,Sandyford B.D.,Sandyford B.D.,St. Pappin's Road,St. Pappin's Road,Outbound,bac,1,,no,11,18/02/2020 20:16:24,true,4847
18/02/2020 20:59:22,37,18/02/2020 20:59:22,37,18/02/2020 20:55:00,18/02/2020 20:55:00,Sandyford B.D.,Sandyford B.D.,St. Pappin's Road,St. Pappin's Road,Outbound,bac,1,,no,11,18/02/2020 20:18:04,true,4847
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
18/02/2020 20:28:22,6,18/02/2020 20:28:22,6,18/02/2020 20:14:00,18/02/2020 20:14:00,Rossmore,Ros Mór,Hawkins Street,Sráid Hawkins ,Outbound,bac,1,,no,150,18/02/2020 20:19:42,true,4854
18/02/2020 21:10:21,48,18/02/2020 21:10:21,48,18/02/2020 21:10:00,18/02/2020 21:10:00,Rossmore,Ros Mór,Hawkins Street,Sráid Hawkins ,Outbound,bac,1,,no,150,18/02/2020 20:11:27,true,4854
,,,,,,,,,,,,,,,,,,
18/02/2020 20:29:49,8,18/02/2020 20:29:49,8,18/02/2020 20:15:00,18/02/2020 20:15:00,Rossmore,Ros Mór,Hawkins Street,Sráid Hawkins ,Outbound,bac,1,,no,150,18/02/2020 20:19:42,true,4855
18/02/2020 21:11:33,50,18/02/2020 21:11:33,50,18/02/2020 21:12:00,18/02/2020 21:12:00,Rossmore,Ros Mór,Hawkins Street,Sráid Hawkins ,Outbound,bac,1,,no,150,18/02/2020 20:13:06,true,4855
,,,,,,,,,,,,,,,,,,
18/02/2020 20:21:31,Due,18/02/2020 20:21:31,Due,18/02/2020 20:23:00,18/02/2020 20:23:00,Hawkins Street,Sráid Hawkins ,Rossmore Road,Rossmore Road,Inbound,bac,1,,no,150,18/02/2020 20:19:43,true,4856
18/02/2020 20:44:09,22,18/02/2020 20:44:09,22,18/02/2020 20:44:00,18/02/2020 20:44:00,Hawkins Street,Sráid Hawkins ,Rossmore Road,Rossmore Road,Inbound,bac,1,,no,150,18/02/2020 19:45:04,true,4856
,,,,,,,,,,,,,,,,,,
18/02/2020 20:22:18,Due,18/02/2020 20:22:18,Due,18/02/2020 20:24:00,18/02/2020 20:24:00,Hawkins Street,Sráid Hawkins ,Rossmore Road,Rossmore Road,Inbound,bac,1,,no,150,18/02/2020 20:19:10,true,4857
18/02/2020 20:44:47,23,18/02/2020 20:44:47,23,18/02/2020 20:45:00,18/02/2020 20:45:00,Hawkins Street,Sráid Hawkins ,Rossmore Road,Rossmore Road,Inbound,bac,1,,no,150,18/02/2020 19:46:10,true,4857
,,,,,,,,,,,,,,,,,,
18/02/2020 20:50:28,28,18/02/2020 20:50:28,28,18/02/2020 20:36:00,18/02/2020 20:36:00,Rossmore,Ros Mór,Hawkins Street,Sráid Hawkins ,Outbound,bac,1,,no,150,18/02/2020 20:17:30,true,4861
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
18/02/2020 20:30:00,8,18/02/2020 20:30:00,8,18/02/2020 20:30:00,18/02/2020 20:30:00,Hawkins Street,Sráid Hawkins ,Rossmore Road,Rossmore Road,Inbound,bac,1,,no,150,18/02/2020 19:30:12,true,4863
18/02/2020 21:20:00,58,18/02/2020 21:20:00,58,18/02/2020 21:20:00,18/02/2020 21:20:00,Hawkins Street,Sráid Hawkins ,Rossmore Road,Rossmore Road,Inbound,bac,1,,no,150,18/02/2020 20:21:21,true,4863
,,,,,,,,,,,,,,,,,,
18/02/2020 20:30:26,8,18/02/2020 20:30:26,8,18/02/2020 20:30:00,18/02/2020 20:30:00,Hawkins Street,Sráid Hawkins ,Rossmore Road,Rossmore Road,Inbound,bac,1,,no,150,18/02/2020 19:31:51,true,4864
18/02/2020 21:20:26,58,18/02/2020 21:20:26,58,18/02/2020 21:20:00,18/02/2020 21:20:00,Hawkins Street,Sráid Hawkins ,Rossmore Road,Rossmore Road,Inbound,bac,1,,no,150,18/02/2020 20:21:21,true,4864
,,,,,,,,,,,,,,,,,,
18/02/2020 20:30:45,9,18/02/2020 20:30:45,9,18/02/2020 20:31:00,18/02/2020 20:31:00,Hawkins Street,Sráid Hawkins ,Rossmore Road,Rossmore Road,Inbound,bac,1,,no,150,18/02/2020 19:31:51,true,4865
18/02/2020 21:20:45,59,18/02/2020 21:20:45,59,18/02/2020 21:21:00,18/02/2020 21:21:00,Hawkins Street,Sráid Hawkins ,Rossmore Road,Rossmore Road,Inbound,bac,1,,no,150,18/02/2020 20:21:21,true,4865
,,,,,,,,,,,,,,,,,,
18/02/2020 20:26:09,4,18/02/2020 20:26:09,4,18/02/2020 20:09:00,18/02/2020 20:09:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 20:18:04,true,4869
18/02/2020 20:30:43,9,18/02/2020 20:30:43,9,18/02/2020 20:24:00,18/02/2020 20:24:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 20:06:30,true,4869
18/02/2020 20:35:06,13,18/02/2020 20:35:06,13,18/02/2020 20:34:00,18/02/2020 20:34:00,Citywest,Iarthar na Cathrach ,UCD,Ollscoil BÁC,Outbound,GAD,1,,no,175,18/02/2020 20:18:04,true,4869
18/02/2020 20:45:01,23,18/02/2020 20:45:01,23,18/02/2020 20:39:00,18/02/2020 20:39:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:54:57,true,4869
18/02/2020 21:00:13,38,18/02/2020 21:00:13,38,18/02/2020 20:54:00,18/02/2020 20:54:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 20:14:44,true,4869
18/02/2020 21:08:54,47,18/02/2020 21:08:54,47,18/02/2020 21:09:00,18/02/2020 21:09:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 20:09:47,true,4869
,,,,,,,,,,,,,,,,,,
18/02/2020 20:28:19,6,18/02/2020 20:28:19,6,18/02/2020 20:10:00,18/02/2020 20:10:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 20:20:48,true,4870
18/02/2020 20:32:16,10,18/02/2020 20:32:16,10,18/02/2020 20:25:00,18/02/2020 20:25:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 20:05:57,true,4870
18/02/2020 20:36:05,14,18/02/2020 20:36:05,14,18/02/2020 20:36:00,18/02/2020 20:36:00,Citywest,Iarthar na Cathrach ,UCD,Ollscoil BÁC,Outbound,GAD,1,,no,175,18/02/2020 20:12:33,true,4870
18/02/2020 20:46:34,25,18/02/2020 20:46:34,25,18/02/2020 20:40:00,18/02/2020 20:40:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:54:24,true,4870
18/02/2020 21:01:46,40,18/02/2020 21:01:46,40,18/02/2020 20:55:00,18/02/2020 20:55:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 20:15:51,true,4870
18/02/2020 21:10:27,48,18/02/2020 21:10:27,48,18/02/2020 21:10:00,18/02/2020 21:10:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 20:10:54,true,4870
,,,,,,,,,,,,,,,,,,
18/02/2020 20:21:33,Due,18/02/2020 20:21:33,Due,18/02/2020 20:17:00,18/02/2020 20:17:00,Citywest,Iarthar na Cathrach ,UCD,Ollscoil BÁC,Outbound,GAD,1,,no,175,18/02/2020 20:21:21,true,4871
18/02/2020 20:37:05,15,18/02/2020 20:37:05,15,18/02/2020 20:37:00,18/02/2020 20:37:00,Citywest,Iarthar na Cathrach ,UCD,Ollscoil BÁC,Outbound,GAD,1,,no,175,18/02/2020 20:11:26,true,4871
18/02/2020 20:38:16,16,18/02/2020 20:38:16,16,18/02/2020 20:38:00,18/02/2020 20:38:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:38:27,true,4871
,,,,,,,,,,,,,,,,,,
18/02/2020 20:22:33,1,18/02/2020 20:22:33,1,18/02/2020 20:18:00,18/02/2020 20:18:00,Citywest,Iarthar na Cathrach ,UCD,Ollscoil BÁC,Outbound,GAD,1,,no,175,18/02/2020 20:21:21,true,4872
18/02/2020 20:38:05,16,18/02/2020 20:38:05,16,18/02/2020 20:38:00,18/02/2020 20:38:00,Citywest,Iarthar na Cathrach ,UCD,Ollscoil BÁC,Outbound,GAD,1,,no,175,18/02/2020 20:11:27,true,4872
18/02/2020 20:39:14,17,18/02/2020 20:39:14,17,18/02/2020 20:39:00,18/02/2020 20:39:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:40:06,true,4872
,,,,,,,,,,,,,,,,,,
18/02/2020 20:23:33,2,18/02/2020 20:23:33,2,18/02/2020 20:19:00,18/02/2020 20:19:00,Citywest,Iarthar na Cathrach ,UCD,Ollscoil BÁC,Outbound,GAD,1,,no,175,18/02/2020 20:21:21,true,4873
18/02/2020 20:39:05,17,18/02/2020 20:39:05,17,18/02/2020 20:39:00,18/02/2020 20:39:00,Citywest,Iarthar na Cathrach ,UCD,Ollscoil BÁC,Outbound,GAD,1,,no,175,18/02/2020 20:11:27,true,4873
18/02/2020 20:39:50,18,18/02/2020 20:39:50,18,18/02/2020 20:40:00,18/02/2020 20:40:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:40:05,true,4873
,,,,,,,,,,,,,,,,,,
18/02/2020 20:24:33,3,18/02/2020 20:24:33,3,18/02/2020 20:20:00,18/02/2020 20:20:00,Citywest,Iarthar na Cathrach ,UCD,Ollscoil BÁC,Outbound,GAD,1,,no,175,18/02/2020 20:21:21,true,4874
18/02/2020 20:40:05,18,18/02/2020 20:40:05,18,18/02/2020 20:40:00,18/02/2020 20:40:00,Citywest,Iarthar na Cathrach ,UCD,Ollscoil BÁC,Outbound,GAD,1,,no,175,18/02/2020 20:11:27,true,4874
18/02/2020 20:40:21,18,18/02/2020 20:40:21,18,18/02/2020 20:40:00,18/02/2020 20:40:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:41:45,true,4874
,,,,,,,,,,,,,,,,,,
18/02/2020 20:31:19,9,18/02/2020 20:31:19,9,18/02/2020 20:27:00,18/02/2020 20:27:00,The Square,An Chearnóg,Pearse Street,Pearse Street,Outbound,bac,1,,no,49,18/02/2020 20:09:48,true,4877
18/02/2020 20:42:42,21,18/02/2020 20:42:42,21,18/02/2020 20:43:00,18/02/2020 20:43:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:43:24,true,4877
18/02/2020 21:01:53,40,18/02/2020 21:01:53,40,18/02/2020 21:02:00,18/02/2020 21:02:00,The Square,An Chearnóg,Pearse Street,Pearse Street,Outbound,bac,1,,no,49,18/02/2020 20:03:11,true,4877
,,,,,,,,,,,,,,,,,,
18/02/2020 20:32:15,10,18/02/2020 20:32:15,10,18/02/2020 20:28:00,18/02/2020 20:28:00,The Square,An Chearnóg,Pearse Street,Pearse Street,Outbound,bac,1,,no,49,18/02/2020 20:09:16,true,4878
18/02/2020 20:43:51,22,18/02/2020 20:43:51,22,18/02/2020 20:44:00,18/02/2020 20:44:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:44:31,true,4878
18/02/2020 21:02:49,41,18/02/2020 21:02:49,41,18/02/2020 21:03:00,18/02/2020 21:03:00,The Square,An Chearnóg,Pearse Street,Pearse Street,Outbound,bac,1,,no,49,18/02/2020 20:04:18,true,4878
,,,,,,,,,,,,,,,,,,
18/02/2020 20:51:16,29,18/02/2020 20:51:16,29,18/02/2020 20:51:00,18/02/2020 20:51:00,Pearse St,Sráid an Phiarsaigh,Tallaght,Tamhlacht,Inbound,bac,1,,no,49,18/02/2020 19:51:39,true,4880
,,,,,,,,,,,,,,,,,,
18/02/2020 20:39:39,18,18/02/2020 20:39:39,18,18/02/2020 20:38:00,18/02/2020 20:38:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:18:04,true,4882
18/02/2020 21:06:00,44,18/02/2020 21:06:00,44,18/02/2020 21:06:00,18/02/2020 21:06:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:06:30,true,4882
,,,,,,,,,,,,,,,,,,
18/02/2020 20:40:39,19,18/02/2020 20:40:39,19,18/02/2020 20:39:00,18/02/2020 20:39:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:18:04,true,4883
18/02/2020 21:07:00,45,18/02/2020 21:07:00,45,18/02/2020 21:07:00,18/02/2020 21:07:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:08:09,true,4883
,,,,,,,,,,,,,,,,,,
18/02/2020 20:41:39,20,18/02/2020 20:41:39,20,18/02/2020 20:40:00,18/02/2020 20:40:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:18:04,true,4884
18/02/2020 21:07:00,45,18/02/2020 21:07:00,45,18/02/2020 21:07:00,18/02/2020 21:07:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:08:09,true,4884
,,,,,,,,,,,,,,,,,,
18/02/2020 20:42:39,21,18/02/2020 20:42:39,21,18/02/2020 20:41:00,18/02/2020 20:41:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:18:04,true,4885
18/02/2020 21:08:00,46,18/02/2020 21:08:00,46,18/02/2020 21:08:00,18/02/2020 21:08:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:08:09,true,4885
,,,,,,,,,,,,,,,,,,
18/02/2020 20:31:27,9,18/02/2020 20:31:27,9,18/02/2020 20:31:00,18/02/2020 20:31:00,Clongriffin,Cluain Ghrífín,Ballycullen Rd,Ballycullen Rd,Inbound,bac,1,,no,15,18/02/2020 19:31:51,true,4886
18/02/2020 20:43:39,22,18/02/2020 20:43:39,22,18/02/2020 20:42:00,18/02/2020 20:42:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:18:04,true,4886
18/02/2020 20:46:27,24,18/02/2020 20:46:27,24,18/02/2020 20:46:00,18/02/2020 20:46:00,Clongriffin,Cluain Ghrífín,Ballycullen Rd,Ballycullen Rd,Inbound,bac,1,,no,15,18/02/2020 19:46:42,true,4886
18/02/2020 21:01:27,39,18/02/2020 21:01:27,39,18/02/2020 21:01:00,18/02/2020 21:01:00,Clongriffin,Cluain Ghrífín,Ballycullen Rd,Ballycullen Rd,Inbound,bac,1,,no,15,18/02/2020 20:01:33,true,4886
18/02/2020 21:09:00,47,18/02/2020 21:09:00,47,18/02/2020 21:09:00,18/02/2020 21:09:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:09:48,true,4886
18/02/2020 21:16:27,54,18/02/2020 21:16:27,54,18/02/2020 21:16:00,18/02/2020 21:16:00,Clongriffin,Cluain Ghrífín,Ballycullen Rd,Ballycullen Rd,Inbound,bac,1,,no,15,18/02/2020 20:18:04,true,4886
,,,,,,,,,,,,,,,,,,
18/02/2020 20:32:53,11,18/02/2020 20:32:53,11,18/02/2020 20:33:00,18/02/2020 20:33:00,Clongriffin,Cluain Ghrífín,Ballycullen Rd,Ballycullen Rd,Inbound,bac,1,,no,15,18/02/2020 19:32:57,true,4887
18/02/2020 20:45:39,24,18/02/2020 20:45:39,24,18/02/2020 20:44:00,18/02/2020 20:44:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:17:30,true,4887
18/02/2020 20:47:53,26,18/02/2020 20:47:53,26,18/02/2020 20:48:00,18/02/2020 20:48:00,Clongriffin,Cluain Ghrífín,Ballycullen Rd,Ballycullen Rd,Inbound,bac,1,,no,15,18/02/2020 19:49:28,true,4887
18/02/2020 21:02:53,41,18/02/2020 21:02:53,41,18/02/2020 21:03:00,18/02/2020 21:03:00,Clongriffin,Cluain Ghrífín,Ballycullen Rd,Ballycullen Rd,Inbound,bac,1,,no,15,18/02/2020 20:04:18,true,4887
18/02/2020 21:11:00,49,18/02/2020 21:11:00,49,18/02/2020 21:11:00,18/02/2020 21:11:00,UCD Belfield,UCD,Kingswood Ave,Kingswood Ave,Inbound,GAD,1,,no,175,18/02/2020 20:12:34,true,4887
18/02/2020 21:17:53,56,18/02/2020 21:17:53,56,18/02/2020 21:18:00,18/02/2020 21:18:00,Clongriffin,Cluain Ghrífín,Ballycullen Rd,Ballycullen Rd,Inbound,bac,1,,no,15,18/02/2020 20:19:10,true,4887
,,,,,,,,,,,,,,,,,,
18/02/2020 20:34:00,12,18/02/2020 20:34:00,12,18/02/2020 20:34:00,18/02/2020 20:34:00,Sandymount,Dumhach Thrá ,Old Lucan Rd,Old Lucan Rd,Outbound,GAD,1,,no,18,18/02/2020 20:01:33,true,4888
18/02/2020 21:09:00,47,18/02/2020 21:09:00,47,18/02/2020 21:09:00,18/02/2020 21:09:00,Sandymount,Dumhach Thrá ,Old Lucan Rd,Old Lucan Rd,Outbound,GAD,1,,no,18,18/02/2020 20:09:48,true,4888
18/02/2020 21:12:05,50,18/02/2020 21:12:05,50,18/02/2020 21:12:00,18/02/2020 21:12:00,Liffey Valley,Gleann na Life,Merrion Square,Cearnóg Mhuirfean,Outbound,bac,1,,no,26,18/02/2020 20:13:06,true,4888
,,,,,,,,,,,,,,,,,,
18/02/2020 20:24:50,3,18/02/2020 20:24:50,3,18/02/2020 20:21:00,18/02/2020 20:21:00,Charlestown,Baile Shéarlais,Limekiln Ave,Limekiln Ave,Inbound,bac,1,,no,9,18/02/2020 20:21:21,true,4890
18/02/2020 20:36:10,14,18/02/2020 20:36:10,14,18/02/2020 20:37:00,18/02/2020 20:37:00,Harristown,Baile Anraí,Stannaway Ave,Stannaway Ave,Inbound,bac,1,,no,83A,18/02/2020 20:16:24,true,4890
18/02/2020 20:45:02,23,18/02/2020 20:45:02,23,18/02/2020 20:41:00,18/02/2020 20:41:00,Charlestown,Baile Shéarlais,Limekiln Ave,Limekiln Ave,Inbound,bac,1,,no,9,18/02/2020 20:04:51,true,4890
18/02/2020 20:53:48,32,18/02/2020 20:53:48,32,18/02/2020 20:51:00,18/02/2020 20:51:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 20:21:21,true,4890
18/02/2020 20:57:42,36,18/02/2020 20:57:42,36,18/02/2020 20:58:00,18/02/2020 20:58:00,Harristown,Baile Anraí,Stannaway Ave,Stannaway Ave,Inbound,bac,1,,no,83,18/02/2020 19:58:15,true,4890
18/02/2020 21:05:40,44,18/02/2020 21:05:40,44,18/02/2020 21:01:00,18/02/2020 21:01:00,Charlestown,Baile Shéarlais,Limekiln Ave,Limekiln Ave,Inbound,bac,1,,no,9,18/02/2020 20:16:24,true,4890
18/02/2020 21:17:42,56,18/02/2020 21:17:42,56,18/02/2020 21:18:00,18/02/2020 21:18:00,Harristown,Baile Anraí,Stannaway Ave,Stannaway Ave,Inbound,bac,1,,no,83,18/02/2020 20:18:04,true,4890
18/02/2020 21:20:40,59,18/02/2020 21:20:40,59,18/02/2020 21:21:00,18/02/2020 21:21:00,Charlestown,Baile Shéarlais,Limekiln Ave,Limekiln Ave,Inbound,bac,1,,no,9,18/02/2020 20:21:21,true,4890
,,,,,,,,,,,,,,,,,,
18/02/2020 20:32:16,10,18/02/2020 20:32:16,10,18/02/2020 20:32:00,18/02/2020 20:32:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 19:33:30,true,4891
18/02/2020 20:50:00,28,18/02/2020 20:50:00,28,18/02/2020 20:50:00,18/02/2020 20:50:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83A,18/02/2020 19:51:39,true,4891
18/02/2020 21:10:41,49,18/02/2020 21:10:41,49,18/02/2020 21:11:00,18/02/2020 21:11:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:11:27,true,4891
,,,,,,,,,,,,,,,,,,
18/02/2020 20:37:16,15,18/02/2020 20:37:16,15,18/02/2020 20:42:00,18/02/2020 20:42:00,Blanchardstown SC,Blanch'town S.C,Baggot St,Sráid Bhagóid,Outbound,bac,1,,no,37,18/02/2020 20:17:30,true,4893
18/02/2020 21:01:58,40,18/02/2020 21:01:58,40,18/02/2020 21:00:00,18/02/2020 21:00:00,Blanchardstown SC,Blanch'town S.C,Baggot St,Sráid Bhagóid,Outbound,bac,1,,no,37,18/02/2020 20:19:10,true,4893
,,,,,,,,,,,,,,,,,,
18/02/2020 20:38:22,16,18/02/2020 20:38:22,16,18/02/2020 20:43:00,18/02/2020 20:43:00,Blanchardstown SC,Blanch'town S.C,Baggot St,Sráid Bhagóid,Outbound,bac,1,,no,37,18/02/2020 20:18:04,true,4894
18/02/2020 21:02:57,41,18/02/2020 21:02:57,41,18/02/2020 21:01:00,18/02/2020 21:01:00,Blanchardstown SC,Blanch'town S.C,Baggot St,Sráid Bhagóid,Outbound,bac,1,,no,37,18/02/2020 20:18:04,true,4894
,,,,,,,,,,,,,,,,,,
18/02/2020 20:39:12,17,18/02/2020 20:39:12,17,18/02/2020 20:44:00,18/02/2020 20:44:00,Blanchardstown SC,Blanch'town S.C,Baggot St,Sráid Bhagóid,Outbound,bac,1,,no,37,18/02/2020 20:17:30,true,4895
18/02/2020 21:03:43,42,18/02/2020 21:03:43,42,18/02/2020 21:02:00,18/02/2020 21:02:00,Blanchardstown SC,Blanch'town S.C,Baggot St,Sráid Bhagóid,Outbound,bac,1,,no,37,18/02/2020 20:19:10,true,4895
,,,,,,,,,,,,,,,,,,
18/02/2020 20:36:42,15,18/02/2020 20:36:42,15,18/02/2020 20:37:00,18/02/2020 20:37:00,Wilton Terrace,Wilton Terrace,Blanchardstown,Baile Bhlainséir,Inbound,bac,1,,no,37,18/02/2020 19:36:48,true,4897
18/02/2020 21:06:42,45,18/02/2020 21:06:42,45,18/02/2020 21:07:00,18/02/2020 21:07:00,Wilton Terrace,Wilton Terrace,Blanchardstown,Baile Bhlainséir,Inbound,bac,1,,no,37,18/02/2020 20:08:09,true,4897
,,,,,,,,,,,,,,,,,,
18/02/2020 20:37:33,15,18/02/2020 20:37:33,15,18/02/2020 20:38:00,18/02/2020 20:38:00,Wilton Terrace,Wilton Terrace,Blanchardstown,Baile Bhlainséir,Inbound,bac,1,,no,37,18/02/2020 19:38:27,true,4898
18/02/2020 21:07:33,45,18/02/2020 21:07:33,45,18/02/2020 21:08:00,18/02/2020 21:08:00,Wilton Terrace,Wilton Terrace,Blanchardstown,Baile Bhlainséir,Inbound,bac,1,,no,37,18/02/2020 20:08:09,true,4898
,,,,,,,,,,,,,,,,,,
18/02/2020 20:37:32,15,18/02/2020 20:37:32,15,18/02/2020 20:38:00,18/02/2020 20:38:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:38:27,true,4899
18/02/2020 21:03:01,41,18/02/2020 21:03:01,41,18/02/2020 21:03:00,18/02/2020 21:03:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 20:03:12,true,4899
,,,,,,,,,,,,,,,,,,
18/02/2020 20:38:25,16,18/02/2020 20:38:25,16,18/02/2020 20:38:00,18/02/2020 20:38:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:39:49,true,4900
18/02/2020 21:03:42,42,18/02/2020 21:03:42,42,18/02/2020 21:04:00,18/02/2020 21:04:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 20:04:34,true,4900
,,,,,,,,,,,,,,,,,,
